#bin	chrom	chromStart	chromEnd	name	length	cpgNum	gcNum	perCpg	perGc	obsExp
1137	chr5	72417440	72418032	CpG: 47	592	47	385	15.9	65	0.75
1137	chr5	72460379	72460798	CpG: 31	419	31	269	14.8	64.2	0.73
1140	chr5	72816330	72817279	CpG: 110	949	110	676	23.2	71.2	0.91
1140	chr5	72848205	72848995	CpG: 90	790	90	581	22.8	73.5	0.84
1141	chr5	72955355	72956686	CpG: 128	1331	128	874	19.2	65.7	0.89
1141	chr5	72996629	72997002	CpG: 29	373	29	259	15.5	69.4	0.65
1142	chr5	73119784	73120939	CpG: 116	1155	116	762	20.1	66	0.92
1143	chr5	73215893	73216615	CpG: 68	722	68	498	18.8	69	0.79
1143	chr5	73230376	73230670	CpG: 27	294	27	210	18.4	71.4	0.73
1143	chr5	73233272	73234149	CpG: 76	877	76	576	17.3	65.7	0.8
1144	chr5	73298320	73299981	CpG: 145	1661	145	998	17.5	60.1	0.97
1144	chr5	73303131	73303829	CpG: 72	698	72	485	20.6	69.5	0.86
1144	chr5	73380293	73382594	CpG: 193	2301	193	1473	16.8	64	0.82
1145	chr5	73419497	73420170	CpG: 71	673	71	428	21.1	63.6	1.05
1145	chr5	73435994	73436234	CpG: 19	240	19	151	15.8	62.9	0.85
1145	chr5	73436538	73437905	CpG: 137	1367	137	889	20	65	0.95
1145	chr5	73444224	73444973	CpG: 62	749	62	460	16.6	61.4	0.89
1145	chr5	73446781	73448760	CpG: 265	1979	265	1395	26.8	70.5	1.09
1145	chr5	73451164	73451762	CpG: 66	598	66	425	22.1	71.1	0.88
1145	chr5	73498215	73498816	CpG: 55	601	55	399	18.3	66.4	0.83
1146	chr5	73565134	73565785	CpG: 56	651	56	388	17.2	59.6	0.98
1146	chr5	73625768	73626702	CpG: 96	934	96	629	20.6	67.3	0.91
1148	chr5	73909485	73909895	CpG: 29	410	29	271	14.1	66.1	0.67
1154	chr5	74639900	74641726	CpG: 160	1826	160	1161	17.5	63.6	0.87
1154	chr5	74685142	74685696	CpG: 53	554	53	372	19.1	67.1	0.85
1155	chr5	74766741	74767400	CpG: 56	659	56	395	17	59.9	0.95
1156	chr5	74865711	74866891	CpG: 155	1180	155	868	26.3	73.6	0.97
1157	chr5	75034911	75035129	CpG: 20	218	20	138	18.3	63.3	0.94
1157	chr5	75052416	75053856	CpG: 189	1440	189	1058	26.2	73.5	0.97
1157	chr5	75053975	75054414	CpG: 30	439	30	245	13.7	55.8	0.88
1159	chr5	75236801	75237074	CpG: 41	273	41	204	30	74.7	1.08
1159	chr5	75336651	75337848	CpG: 102	1197	102	773	17	64.6	0.83
1161	chr5	75510756	75512149	CpG: 107	1393	107	804	15.4	57.7	0.93
1161	chr5	75611461	75611945	CpG: 39	484	39	295	16.1	61	0.88
1162	chr5	75717137	75717690	CpG: 41	553	41	344	14.8	62.2	0.77
1165	chr5	76082073	76082364	CpG: 30	291	30	200	20.6	68.7	0.88
1165	chr5	76083149	76084971	CpG: 134	1822	134	1070	14.7	58.7	0.86
1166	chr5	76170779	76171092	CpG: 39	313	39	210	24.9	67.1	1.15
1166	chr5	76174143	76174348	CpG: 23	205	23	131	22.4	63.9	1.13
1167	chr5	76402934	76404335	CpG: 133	1401	133	948	19	67.7	0.83
1170	chr5	76715295	76716467	CpG: 111	1172	111	750	18.9	64	0.93
1171	chr5	76818737	76819219	CpG: 41	482	41	263	17	54.6	1.14
1171	chr5	76819685	76820264	CpG: 41	579	41	376	14.2	64.9	0.68
1172	chr5	76953610	76954703	CpG: 104	1093	104	738	19	67.5	0.84
1172	chr5	77030295	77031046	CpG: 69	751	69	474	18.4	63.1	0.92
1173	chr5	77077057	77077895	CpG: 112	838	112	646	26.7	77.1	0.9
1173	chr5	77086902	77087342	CpG: 52	440	52	310	23.6	70.5	0.95
1173	chr5	77180220	77180867	CpG: 57	647	57	439	17.6	67.9	0.77
1174	chr5	77210204	77211364	CpG: 159	1160	159	863	27.4	74.4	1.01
1176	chr5	77491915	77492617	CpG: 73	702	73	462	20.8	65.8	0.97
1177	chr5	77628062	77628677	CpG: 60	615	60	424	19.5	68.9	0.83
1177	chr5	77629751	77631050	CpG: 104	1299	104	752	16	57.9	0.99
1177	chr5	77636492	77637698	CpG: 85	1206	85	759	14.1	62.9	0.72
1177	chr5	77638864	77639471	CpG: 49	607	49	416	16.1	68.5	0.7
1177	chr5	77640301	77641159	CpG: 65	858	65	545	15.2	63.5	0.75
1177	chr5	77645223	77646063	CpG: 88	840	88	587	21	69.9	0.86
1178	chr5	77775821	77776479	CpG: 86	658	86	479	26.1	72.8	0.99
1178	chr5	77844718	77845090	CpG: 38	372	38	263	20.4	70.7	0.83
1178	chr5	77851174	77851550	CpG: 31	376	31	221	16.5	58.8	0.96
1179	chr5	77958008	77958225	CpG: 29	217	29	174	26.7	80.2	0.83
1179	chr5	77972526	77972963	CpG: 50	437	50	321	22.9	73.5	0.86
1182	chr5	78294313	78294897	CpG: 47	584	47	385	16.1	65.9	0.75
1182	chr5	78360061	78361173	CpG: 120	1112	120	770	21.6	69.2	0.9
1183	chr5	78509930	78510490	CpG: 56	560	56	377	20	67.3	0.88
1185	chr5	78648045	78649397	CpG: 135	1352	135	834	20	61.7	1.05
1187	chr5	78984494	78985477	CpG: 116	983	116	681	23.6	69.3	0.98
1188	chr5	79069475	79069888	CpG: 45	413	45	273	21.8	66.1	1
1189	chr5	79235708	79237672	CpG: 193	1964	193	1269	19.7	64.6	0.95
1191	chr5	79513524	79514645	CpG: 112	1121	112	757	20	67.5	0.88
1192	chr5	79612403	79612868	CpG: 34	465	34	277	14.6	59.6	0.82
1192	chr5	79689601	79689959	CpG: 34	358	34	193	19	53.9	1.31
1195	chr5	79990761	79991311	CpG: 43	550	43	330	15.6	60	0.87
1195	chr5	80035105	80035665	CpG: 64	560	64	407	22.9	72.7	0.88
1197	chr5	80255550	80256475	CpG: 103	925	103	619	22.3	66.9	1
1198	chr5	80407617	80408625	CpG: 91	1008	91	692	18.1	68.7	0.77
1199	chr5	80487816	80488326	CpG: 65	510	65	357	25.5	70	1.04
1199	chr5	80569023	80570628	CpG: 164	1605	164	1144	20.4	71.3	0.8
1200	chr5	80654184	80655054	CpG: 83	870	83	593	19.1	68.2	0.83
1202	chr5	80960133	80961187	CpG: 136	1054	136	774	25.8	73.4	0.96
1205	chr5	81301501	81301915	CpG: 39	414	39	274	18.8	66.2	0.87
1205	chr5	81393813	81394409	CpG: 58	596	58	393	19.5	65.9	0.9
1208	chr5	81749978	81752030	CpG: 217	2052	217	1383	21.2	67.4	0.98
1210	chr5	81971758	81972548	CpG: 85	790	85	583	21.5	73.8	0.79
1212	chr5	82278014	82278476	CpG: 49	462	49	317	21.2	68.6	0.94
1218	chr5	83077283	83077528	CpG: 23	245	23	158	18.8	64.5	0.91
1221	chr5	83472568	83473428	CpG: 61	860	61	547	14.2	63.6	0.71
1221	chr5	83473932	83474780	CpG: 62	848	62	495	14.6	58.4	0.86
1223	chr5	83722075	83722539	CpG: 59	464	59	349	25.4	75.2	0.97
1228	chr5	84382319	84382576	CpG: 25	257	25	168	19.5	65.4	0.91
1228	chr5	84383766	84384785	CpG: 110	1019	110	715	21.6	70.2	0.88
1250	chr5	87267540	87267797	CpG: 34	257	34	184	26.5	71.6	1.11
1251	chr5	87412479	87413061	CpG: 55	582	55	348	18.9	59.8	1.06
1257	chr5	88141278	88141688	CpG: 30	410	30	237	14.6	57.8	0.97
1258	chr5	88268791	88269064	CpG: 27	273	27	178	19.8	65.2	0.95
1260	chr5	88602670	88602918	CpG: 21	248	21	148	16.9	59.7	0.95
1261	chr5	88659820	88660046	CpG: 22	226	22	157	19.5	69.5	0.81
1261	chr5	88660671	88661369	CpG: 72	698	72	460	20.6	65.9	0.96
1261	chr5	88672817	88673089	CpG: 30	272	30	192	22.1	70.6	0.89
1261	chr5	88674142	88676252	CpG: 165	2110	165	1266	15.6	60	0.88
1261	chr5	88678134	88678477	CpG: 34	343	34	211	19.8	61.5	1.06
1261	chr5	88680277	88680729	CpG: 46	452	46	318	20.4	70.4	0.83
1261	chr5	88685061	88685455	CpG: 40	394	40	261	20.3	66.2	0.94
1261	chr5	88689653	88689993	CpG: 28	340	28	212	16.5	62.4	0.85
1263	chr5	88884049	88884441	CpG: 38	392	38	235	19.4	59.9	1.09
1263	chr5	88889407	88889772	CpG: 27	365	27	225	14.8	61.6	0.95
1274	chr5	90409526	90409763	CpG: 17	237	17	141	14.3	59.5	0.96
1274	chr5	90409919	90410125	CpG: 20	206	20	134	19.4	65	0.93
1275	chr5	90473808	90475039	CpG: 112	1231	112	788	18.2	64	0.89
1275	chr5	90529299	90529987	CpG: 50	688	50	397	14.5	57.7	0.88
1275	chr5	90558473	90559139	CpG: 57	666	57	465	17.1	69.8	0.74
1281	chr5	91280530	91280812	CpG: 36	282	36	203	25.5	72	0.99
1282	chr5	91380005	91381113	CpG: 89	1108	89	668	16.1	60.3	0.89
1298	chr5	93570533	93573169	CpG: 183	2636	183	1600	13.9	60.7	0.75
1298	chr5	93579064	93581631	CpG: 198	2567	198	1543	15.4	60.1	0.86
1299	chr5	93587781	93588791	CpG: 119	1010	119	704	23.6	69.7	0.97
1299	chr5	93593562	93593783	CpG: 19	221	19	137	17.2	62	0.91
1299	chr5	93594823	93595124	CpG: 27	301	27	207	17.9	68.8	0.8
1299	chr5	93604089	93604510	CpG: 42	421	42	268	20	63.7	1
1299	chr5	93620614	93621634	CpG: 109	1020	109	694	21.4	68	0.93
1303	chr5	94111248	94111731	CpG: 41	483	41	313	17	64.8	0.81
1306	chr5	94618208	94619138	CpG: 77	930	77	591	16.6	63.5	0.82
1311	chr5	95283755	95285417	CpG: 161	1662	161	1087	19.4	65.4	0.91
1314	chr5	95554703	95555465	CpG: 61	762	61	463	16	60.8	0.87
1314	chr5	95619926	95621540	CpG: 170	1614	170	1093	21.1	67.7	0.92
1314	chr5	95646625	95646990	CpG: 42	365	42	253	23	69.3	0.97
1315	chr5	95730996	95732108	CpG: 121	1112	121	739	21.8	66.5	0.98
1316	chr5	95834913	95835151	CpG: 23	238	23	163	19.3	68.5	0.82
1317	chr5	95960664	95962114	CpG: 123	1450	123	890	17	61.4	0.91
1320	chr5	96433170	96433376	CpG: 18	206	18	123	17.5	59.7	1
1322	chr5	96662013	96663413	CpG: 116	1400	116	917	16.6	65.5	0.78
1322	chr5	96702505	96703180	CpG: 63	675	63	446	18.7	66.1	0.86
1323	chr5	96807399	96808182	CpG: 90	783	90	584	23	74.6	0.83
1324	chr5	96934733	96936421	CpG: 154	1688	154	1107	18.2	65.6	0.85
1326	chr5	97183715	97183941	CpG: 18	226	18	137	15.9	60.6	0.92
1338	chr5	98768874	98770566	CpG: 135	1692	135	1091	16	64.5	0.78
1338	chr5	98772974	98774603	CpG: 125	1629	125	875	15.3	53.7	1.07
1339	chr5	98928042	98929827	CpG: 182	1785	182	1110	20.4	62.2	1.05
1352	chr5	100535221	100536016	CpG: 62	795	62	533	15.6	67	0.69
1354	chr5	100900863	100901251	CpG: 32	388	32	248	16.5	63.9	0.82
1354	chr5	100903018	100903434	CpG: 30	416	30	263	14.4	63.2	0.73
1365	chr5	102296446	102296669	CpG: 26	223	26	161	23.3	72.2	0.9
1367	chr5	102498650	102499036	CpG: 32	386	32	256	16.6	66.3	0.76
1368	chr5	102754735	102755537	CpG: 77	802	77	575	19.2	71.7	0.75
1368	chr5	102755745	102755962	CpG: 17	217	17	133	15.7	61.3	0.83
1369	chr5	102865879	102866208	CpG: 47	329	47	246	28.6	74.8	1.02
1371	chr5	103119849	103120286	CpG: 33	437	33	238	15.1	54.5	1.02
1372	chr5	103258734	103259849	CpG: 107	1115	107	734	19.2	65.8	0.9
1406	chr5	107669429	107672490	CpG: 253	3061	253	1834	16.5	59.9	0.92
1411	chr5	108380608	108382600	CpG: 220	1992	220	1402	22.1	70.4	0.9
1414	chr5	108728034	108728371	CpG: 34	337	34	237	20.2	70.3	0.82
1414	chr5	108748286	108749502	CpG: 110	1216	110	856	18.1	70.4	0.73
1419	chr5	109409225	109410050	CpG: 61	825	61	462	14.8	56	0.95
1421	chr5	109689264	109691000	CpG: 171	1736	171	1142	19.7	65.8	0.91
1423	chr5	109885285	109885498	CpG: 24	213	24	162	22.5	76.1	0.8
1429	chr5	110738904	110739522	CpG: 60	618	60	415	19.4	67.2	0.86
1432	chr5	111073006	111073341	CpG: 29	335	29	221	17.3	66	0.8
1432	chr5	111092079	111092572	CpG: 41	493	41	298	16.6	60.4	0.91
1433	chr5	111223871	111224748	CpG: 89	877	89	527	20.3	60.1	1.13
1435	chr5	111512122	111512747	CpG: 51	625	51	400	16.3	64	0.8
1437	chr5	111757499	111758217	CpG: 73	718	73	462	20.3	64.3	0.98
1440	chr5	112160710	112161343	CpG: 51	633	51	375	16.1	59.2	0.92
1442	chr5	112418780	112420525	CpG: 194	1745	194	1230	22.2	70.5	0.89
1444	chr5	112707382	112707974	CpG: 50	592	50	398	16.9	67.2	0.75
1446	chr5	112861152	112861550	CpG: 34	398	34	229	17.1	57.5	1.04
1446	chr5	112921283	112922213	CpG: 93	930	93	653	20	70.2	0.82
1446	chr5	112976690	112977309	CpG: 64	619	64	408	20.7	65.9	0.98
1449	chr5	113294522	113294927	CpG: 37	405	37	237	18.3	58.5	1.07
1450	chr5	113487559	113488607	CpG: 86	1048	86	617	16.4	58.9	0.95
1451	chr5	113513568	113514285	CpG: 69	717	69	493	19.2	68.8	0.82
1455	chr5	114055374	114056308	CpG: 76	934	76	571	16.3	61.1	0.87
1457	chr5	114361143	114363498	CpG: 180	2355	180	1366	15.3	58	0.91
1463	chr5	115169120	115170901	CpG: 160	1781	160	1175	18	66	0.83
1463	chr5	115179019	115180523	CpG: 131	1504	131	943	17.4	62.7	0.89
1464	chr5	115262604	115262960	CpG: 35	356	35	212	19.7	59.6	1.11
1464	chr5	115296289	115296650	CpG: 34	361	34	222	18.8	61.5	1
1466	chr5	115544416	115545075	CpG: 65	659	65	415	19.7	63	1.01
1466	chr5	115601916	115602452	CpG: 65	536	65	412	24.3	76.9	0.83
1467	chr5	115625632	115626272	CpG: 71	640	71	438	22.2	68.4	0.97
1468	chr5	115815651	115817016	CpG: 122	1365	122	890	17.9	65.2	0.84
1468	chr5	115841537	115842559	CpG: 117	1022	117	708	22.9	69.3	0.96
1469	chr5	115961910	115962396	CpG: 33	486	33	293	13.6	60.3	0.75
1469	chr5	115962653	115963440	CpG: 72	787	72	537	18.3	68.2	0.79
1470	chr5	116084884	116085468	CpG: 61	584	61	373	20.9	63.9	1.03
1472	chr5	116361437	116361892	CpG: 45	455	45	316	19.8	69.5	0.85
1473	chr5	116447379	116447729	CpG: 27	350	27	224	15.4	64	0.77
1474	chr5	116572701	116575096	CpG: 191	2395	191	1490	15.9	62.2	0.82
1474	chr5	116576305	116576688	CpG: 38	383	38	264	19.8	68.9	0.84
1492	chr5	118988152	118988709	CpG: 69	557	69	409	24.8	73.4	0.93
1493	chr5	119071049	119071747	CpG: 77	698	77	499	22.1	71.5	0.88
1494	chr5	119268776	119269139	CpG: 43	363	43	240	23.7	66.1	1.08
1495	chr5	119355706	119356064	CpG: 42	358	42	237	23.5	66.2	1.08
1496	chr5	119452430	119452733	CpG: 33	303	33	205	21.8	67.7	0.95
1504	chr5	120464126	120464373	CpG: 42	247	42	193	34	78.1	1.12
1514	chr5	121851692	121852429	CpG: 71	737	71	501	19.3	68	0.85
1515	chr5	121961809	121962200	CpG: 32	391	32	230	16.4	58.8	0.96
1516	chr5	122076805	122078394	CpG: 137	1589	137	1022	17.2	64.3	0.84
1518	chr5	122311755	122312452	CpG: 92	697	92	522	26.4	74.9	0.95
1521	chr5	122774844	122775474	CpG: 54	630	54	380	17.1	60.3	0.94
1522	chr5	122845268	122845986	CpG: 77	718	77	487	21.4	67.8	0.94
1523	chr5	123035874	123037127	CpG: 136	1253	136	900	21.7	71.8	0.84
1524	chr5	123088642	123088844	CpG: 21	202	21	130	20.8	64.4	1
1524	chr5	123089210	123091141	CpG: 183	1931	183	1298	19	67.2	0.84
1524	chr5	123094981	123095748	CpG: 66	767	66	523	17.2	68.2	0.74
1524	chr5	123098183	123099856	CpG: 119	1673	119	1024	14.2	61.2	0.76
1526	chr5	123400932	123401293	CpG: 23	361	23	228	12.7	63.2	0.64
1526	chr5	123422964	123423636	CpG: 49	672	49	371	14.6	55.2	0.96
1527	chr5	123511967	123512914	CpG: 90	947	90	516	19	54.5	1.3
1528	chr5	123636064	123636314	CpG: 20	250	20	171	16	68.4	0.69
1536	chr5	124651705	124652055	CpG: 48	350	48	247	27.4	70.6	1.1
1549	chr5	126423355	126423606	CpG: 30	251	30	185	23.9	73.7	0.88
1550	chr5	126594909	126595357	CpG: 37	448	37	302	16.5	67.4	0.74
1550	chr5	126600830	126601408	CpG: 67	578	67	402	23.2	69.6	0.97
1552	chr5	126776537	126778537	CpG: 202	2000	202	1290	20.2	64.5	0.97
1554	chr5	127029931	127031558	CpG: 174	1627	174	1101	21.4	67.7	0.93
1555	chr5	127229305	127229888	CpG: 52	583	52	386	17.8	66.2	0.82
1556	chr5	127290361	127291209	CpG: 62	848	62	511	14.6	60.3	0.81
1557	chr5	127517601	127518233	CpG: 54	632	54	426	17.1	67.4	0.76
1562	chr5	128082902	128084820	CpG: 200	1918	200	1241	20.9	64.7	1
1565	chr5	128536265	128536570	CpG: 21	305	21	171	13.8	56.1	0.88
1565	chr5	128536870	128538947	CpG: 185	2077	185	1292	17.8	62.2	0.93
1568	chr5	128965107	128965636	CpG: 42	529	42	324	15.9	61.2	0.85
1569	chr5	129094310	129095369	CpG: 134	1059	134	764	25.3	72.1	0.97
1572	chr5	129459810	129461724	CpG: 165	1914	165	1175	17.2	61.4	0.92
1576	chr5	129903860	129905919	CpG: 205	2059	205	1353	19.9	65.7	0.92
1584	chr5	130995078	130995399	CpG: 27	321	27	211	16.8	65.7	0.81
1585	chr5	131164533	131165402	CpG: 91	869	91	584	20.9	67.2	0.93
1585	chr5	131170637	131171093	CpG: 36	456	36	268	15.8	58.8	0.93
1586	chr5	131263642	131264713	CpG: 110	1071	110	679	20.5	63.4	1.02
1589	chr5	131634722	131635812	CpG: 85	1090	85	641	15.6	58.8	0.9
1590	chr5	131796236	131797610	CpG: 127	1374	127	923	18.5	67.2	0.82
1591	chr5	131945214	131945747	CpG: 44	533	44	350	16.5	65.7	0.77
1592	chr5	132011199	132012083	CpG: 80	884	80	548	18.1	62	0.94
1593	chr5	132227401	132228261	CpG: 100	860	100	626	23.3	72.8	0.89
1594	chr5	132257732	132258120	CpG: 36	388	36	277	18.6	71.4	0.73
1594	chr5	132271325	132272196	CpG: 75	871	75	592	17.2	68	0.76
1594	chr5	132293537	132294884	CpG: 122	1347	122	924	18.1	68.6	0.77
1594	chr5	132369477	132370240	CpG: 81	763	81	512	21.2	67.1	0.95
1595	chr5	132410533	132411184	CpG: 83	651	83	487	25.5	74.8	0.91
1595	chr5	132490150	132491243	CpG: 140	1093	140	812	25.6	74.3	0.93
1595	chr5	132496663	132497202	CpG: 57	539	57	381	21.2	70.7	0.87
1596	chr5	132556872	132557265	CpG: 43	393	43	278	21.9	70.7	0.88
1597	chr5	132655862	132656612	CpG: 77	750	77	517	20.5	68.9	0.87
1597	chr5	132737003	132737737	CpG: 74	734	74	515	20.2	70.2	0.84
1597	chr5	132747181	132748219	CpG: 117	1038	117	761	22.5	73.3	0.84
1598	chr5	132776756	132777929	CpG: 129	1173	129	821	22	70	0.9
1598	chr5	132813162	132815226	CpG: 244	2064	244	1484	23.6	71.9	0.91
1598	chr5	132819596	132819805	CpG: 19	209	19	128	18.2	61.2	0.97
1598	chr5	132822850	132823511	CpG: 64	661	64	465	19.4	70.3	0.78
1598	chr5	132825212	132826117	CpG: 92	905	92	600	20.3	66.3	0.93
1598	chr5	132829780	132830987	CpG: 144	1207	144	864	23.9	71.6	0.93
1598	chr5	132866209	132867061	CpG: 68	852	68	549	16	64.4	0.77
1599	chr5	132963267	132964048	CpG: 76	781	76	527	19.5	67.5	0.86
1599	chr5	133026131	133026821	CpG: 60	690	60	450	17.4	65.2	0.84
1600	chr5	133051408	133052677	CpG: 104	1269	104	751	16.4	59.2	0.94
1604	chr5	133611053	133612776	CpG: 192	1723	192	1197	22.3	69.5	0.92
1607	chr5	133968295	133968708	CpG: 36	413	36	278	17.4	67.3	0.79
1607	chr5	134003909	134005818	CpG: 216	1909	216	1350	22.6	70.7	0.91
1607	chr5	134071116	134071458	CpG: 30	342	30	245	17.5	71.6	0.68
1608	chr5	134113629	134115569	CpG: 189	1940	189	1232	19.5	63.5	0.97
1608	chr5	134176280	134177429	CpG: 114	1149	114	746	19.8	64.9	0.94
1609	chr5	134225449	134226790	CpG: 140	1341	140	924	20.9	68.9	0.88
1610	chr5	134366938	134367214	CpG: 26	276	26	173	18.8	62.7	0.98
1610	chr5	134371329	134372201	CpG: 71	872	71	552	16.3	63.3	0.82
1610	chr5	134411675	134412108	CpG: 49	433	49	311	22.6	71.8	0.89
1610	chr5	134465815	134466051	CpG: 25	236	25	171	21.2	72.5	0.81
1611	chr5	134524251	134527738	CpG: 274	3487	274	2218	15.7	63.6	0.78
1612	chr5	134632524	134633032	CpG: 42	508	42	338	16.5	66.5	0.76
1612	chr5	134648481	134649304	CpG: 77	823	77	558	18.7	67.8	0.81
1612	chr5	134738393	134738804	CpG: 48	411	48	288	23.4	70.1	0.96
1613	chr5	134758479	134759081	CpG: 66	602	66	403	21.9	66.9	0.99
1613	chr5	134845793	134846560	CpG: 78	767	78	501	20.3	65.3	0.96
1614	chr5	134874197	134874814	CpG: 74	617	74	448	24	72.6	0.91
1614	chr5	134904564	134905624	CpG: 117	1060	117	707	22.1	66.7	1
1615	chr5	135027402	135029456	CpG: 176	2054	176	1282	17.1	62.4	0.88
1615	chr5	135031223	135031748	CpG: 51	525	51	361	19.4	68.8	0.83
1615	chr5	135032888	135034242	CpG: 140	1354	140	861	20.7	63.6	1.02
1615	chr5	135034490	135034702	CpG: 20	212	20	131	18.9	61.8	1.01
1615	chr5	135038695	135041061	CpG: 172	2366	172	1493	14.5	63.1	0.73
1615	chr5	135050305	135050680	CpG: 40	375	40	267	21.3	71.2	0.85
1616	chr5	135191237	135191729	CpG: 45	492	45	347	18.3	70.5	0.74
1617	chr5	135327031	135327337	CpG: 31	306	31	208	20.3	68	0.89
1618	chr5	135398406	135399571	CpG: 117	1165	117	760	20.1	65.2	0.96
1618	chr5	135488813	135489089	CpG: 22	276	22	184	15.9	66.7	0.72
1618	chr5	135489241	135489534	CpG: 22	293	22	207	15	70.6	0.61
1618	chr5	135489708	135490806	CpG: 87	1098	87	685	15.8	62.4	0.82
1618	chr5	135491689	135491954	CpG: 23	265	23	176	17.4	66.4	0.79
1619	chr5	135535050	135536361	CpG: 151	1311	151	926	23	70.6	0.93
1619	chr5	135543753	135544129	CpG: 51	376	51	278	27.1	73.9	0.99
1619	chr5	135578488	135579178	CpG: 65	690	65	443	18.8	64.2	0.92
1621	chr5	135834582	135835467	CpG: 70	885	70	571	15.8	64.5	0.76
1621	chr5	135852480	135852821	CpG: 24	341	24	218	14.1	63.9	0.69
1622	chr5	135930159	135930828	CpG: 86	669	86	476	25.7	71.2	1.02
1622	chr5	136028818	136029347	CpG: 51	529	51	352	19.3	66.5	0.87
1623	chr5	136079380	136079618	CpG: 18	238	18	147	15.1	61.8	0.82
1623	chr5	136080515	136080786	CpG: 24	271	24	170	17.7	62.7	0.9
1623	chr5	136132660	136133473	CpG: 98	813	98	562	24.1	69.1	1.01
1624	chr5	136191368	136193290	CpG: 171	1922	171	1259	17.8	65.5	0.83
1625	chr5	136356709	136357354	CpG: 56	645	56	408	17.4	63.3	0.87
1634	chr5	137498327	137499457	CpG: 134	1130	134	823	23.7	72.8	0.89
1635	chr5	137753444	137755189	CpG: 168	1745	168	1092	19.3	62.6	1.01
1637	chr5	137889297	137889788	CpG: 51	491	51	331	20.8	67.4	0.92
1638	chr5	138032416	138033033	CpG: 65	617	65	432	21.1	70	0.86
1639	chr5	138178971	138179252	CpG: 23	281	23	163	16.4	58	0.98
1639	chr5	138241810	138242282	CpG: 56	472	56	330	23.7	69.9	0.99
1639	chr5	138257646	138257895	CpG: 26	249	26	182	20.9	73.1	0.8
1639	chr5	138274416	138274708	CpG: 37	292	37	224	25.3	76.7	0.87
1640	chr5	138331813	138332348	CpG: 38	535	38	309	14.2	57.8	0.85
1640	chr5	138337691	138338639	CpG: 76	948	76	624	16	65.8	0.74
1640	chr5	138345372	138345585	CpG: 19	213	19	146	17.8	68.5	0.8
1640	chr5	138352457	138353365	CpG: 110	908	110	698	24.2	76.9	0.83
1641	chr5	138438890	138439353	CpG: 60	463	60	351	25.9	75.8	0.9
1641	chr5	138463926	138466564	CpG: 191	2638	191	1630	14.5	61.8	0.76
1641	chr5	138491710	138492512	CpG: 93	802	93	599	23.2	74.7	0.84
1642	chr5	138575244	138575948	CpG: 67	704	67	462	19	65.6	0.89
1643	chr5	138752970	138754147	CpG: 111	1177	111	709	18.9	60.2	1.04
1647	chr5	139273631	139274162	CpG: 40	531	40	334	15.1	62.9	0.76
1647	chr5	139293473	139294619	CpG: 112	1146	112	719	19.5	62.7	1
1648	chr5	139341644	139342559	CpG: 87	915	87	582	19	63.6	0.95
1648	chr5	139378125	139378651	CpG: 44	526	44	349	16.7	66.3	0.77
1648	chr5	139392021	139395222	CpG: 316	3201	316	2218	19.7	69.3	0.83
1648	chr5	139403803	139404223	CpG: 34	420	34	274	16.2	65.2	0.78
1649	chr5	139517875	139518390	CpG: 48	515	48	359	18.6	69.7	0.77
1649	chr5	139560999	139562207	CpG: 116	1208	116	766	19.2	63.4	0.96
1650	chr5	139637478	139638083	CpG: 52	605	52	422	17.2	69.8	0.71
1650	chr5	139647858	139650634	CpG: 233	2776	233	1674	16.8	60.3	0.92
1650	chr5	139661159	139661443	CpG: 23	284	23	192	16.2	67.6	0.73
1650	chr5	139668320	139668650	CpG: 36	330	36	221	21.8	67	0.99
1650	chr5	139680970	139681349	CpG: 28	379	28	251	14.8	66.2	0.67
1650	chr5	139696957	139697594	CpG: 54	637	54	455	17	71.4	0.67
1650	chr5	139701416	139701617	CpG: 15	201	15	132	14.9	65.7	0.69
1650	chr5	139709227	139711428	CpG: 177	2201	177	1362	16.1	61.9	0.84
1651	chr5	139740425	139740635	CpG: 16	210	16	126	15.2	60	0.86
1651	chr5	139746317	139748126	CpG: 128	1809	128	1185	14.2	65.5	0.66
1651	chr5	139756004	139756391	CpG: 41	387	41	269	21.2	69.5	0.88
1651	chr5	139759290	139759657	CpG: 33	367	33	237	18	64.6	0.87
1651	chr5	139764380	139764639	CpG: 31	259	31	196	23.9	75.7	0.84
1651	chr5	139765602	139765949	CpG: 36	347	36	246	20.7	70.9	0.83
1651	chr5	139787591	139788445	CpG: 65	854	65	539	15.2	63.1	0.77
1651	chr5	139795319	139796587	CpG: 102	1268	102	784	16.1	61.8	0.85
1651	chr5	139847925	139848702	CpG: 98	777	98	484	25.2	62.3	1.31
1652	chr5	139903765	139904697	CpG: 107	932	107	690	23	74	0.84
1653	chr5	140042491	140043565	CpG: 74	1074	74	574	13.8	53.4	0.97
1653	chr5	140107346	140108279	CpG: 95	933	95	598	20.4	64.1	1
1653	chr5	140113138	140113381	CpG: 21	243	21	176	17.3	72.4	0.67
1653	chr5	140114348	140114956	CpG: 60	608	60	395	19.7	65	0.94
1654	chr5	140145853	140146642	CpG: 76	789	76	542	19.3	68.7	0.82
1654	chr5	140174804	140175872	CpG: 109	1068	109	747	20.4	69.9	0.85
1655	chr5	140345945	140346861	CpG: 87	916	87	599	19	65.4	0.89
1655	chr5	140363314	140363563	CpG: 21	249	21	172	16.9	69.1	0.71
